scenario_id,leak_exists,leak_start_time,leak_orifice_d_mm,leak_position_m,leak_onset_type,leak_onset_duration_s,pipe_length_m,pipe_diameter_m,pipe_roughness_m,fluid,P_inlet_Pa,P_outlet_Pa,demand_amplitude,sensor_P_noise_Pa,sensor_Q_noise,duration_s,notes
leak_large_0066,1,844.5192622849258,26.4,4076.0,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,31646977.394365035,3160855.312157618,0.04375476074244214,26345.501010683824,0.007283689162483656,1800.0,"large sudden leak at 4076 m, d=26.4 mm, start=845 s"
leak_large_0068,1,694.740160270741,28.89,7666.2,ramp,48.61351696778977,10000.0,0.508,4.6e-05,crude_oil,1292165.0990470357,609940.0077141045,0.030668867842732567,12733.943362791479,0.009005968130877175,1800.0,"large ramp leak at 7666 m, d=28.9 mm, start=695 s"
normal_0105,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,12186560.873148017,3273730.9561985815,0.04312216885142618,19442.48855693143,0.006512761096377783,1800.0,Normal operation with demand variation
normal_0052,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,33064650.22555457,3171270.5576970647,0.0632417568031011,36004.043147857796,0.0029128325694690975,1800.0,Normal operation with demand variation
normal_0106,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,1004269.8600909889,504269.8600909889,0.030317621116221372,24282.752700359822,0.00948433555074124,1800.0,Normal operation with demand variation
normal_0053,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,21541024.09482357,4894352.908469493,0.06402520984627497,13716.09324592663,0.002327575682285758,1800.0,Normal operation with demand variation
leak_large_0090,1,693.9796932461287,21.58,4830.7,ramp,299.2739004875912,10000.0,0.508,4.6e-05,crude_oil,17942786.739158407,2814246.1398867727,0.024495301775568128,22088.882253115175,0.005558686074254894,1800.0,"large ramp leak at 4831 m, d=21.6 mm, start=694 s"
leak_large_0240,1,555.0623521324118,21.08,5150.6,exponential,131.76763008299895,10000.0,0.508,4.6e-05,crude_oil,4273016.098615458,1236376.8451452109,0.025997283152678165,37499.19580718366,0.004491061954149245,1800.0,"large exponential leak at 5151 m, d=21.1 mm, start=555 s"
leak_small_0071,1,437.1232290455654,7.87,6296.6,ramp,260.004321051567,10000.0,0.508,4.6e-05,crude_oil,24904421.78925322,4986927.720286967,0.024840822704879903,10423.797247295637,0.0027618688823070033,1800.0,"small ramp leak at 6297 m, d=7.9 mm, start=437 s"
normal_0155,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,10463522.417832268,3526210.455316719,0.07138457783934435,19229.963991370903,0.0037329789134723417,1800.0,Normal operation with demand variation
normal_0177,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,25289494.668184802,3604804.6698397174,0.067253335091793,39430.14434061319,0.0023387689119896385,1800.0,Normal operation with demand variation
leak_small_0075,1,265.5195286288165,7.36,5516.8,exponential,243.0683507646101,10000.0,0.508,4.6e-05,crude_oil,33697486.59160722,3415081.9483043524,0.0709794321467642,21853.460896191464,0.008400624553532222,1800.0,"small exponential leak at 5517 m, d=7.4 mm, start=266 s"
leak_small_0017,1,839.5389034793599,4.9,2341.5,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,33313427.661376856,4072781.554916535,0.0310275241913665,20615.75917970002,0.0029902986489371017,1800.0,"small sudden leak at 2341 m, d=4.9 mm, start=840 s"
normal_0068,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,21034244.543333214,4946273.367661753,0.03910394706970758,16490.670856762044,0.0053122087503138914,1800.0,Normal operation with demand variation
normal_0024,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,13045262.3702223,3625014.8267038255,0.030889904575791445,27136.97955228318,0.005330099405625538,1800.0,Normal operation with demand variation
leak_small_0092,1,228.68640549309242,5.75,7638.3,exponential,157.99517830051013,10000.0,0.508,4.6e-05,crude_oil,30160411.03722951,4384836.3113504425,0.02353492036014821,11764.03173470493,0.007931574452701706,1800.0,"small exponential leak at 7638 m, d=5.7 mm, start=229 s"
normal_0073,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,4184114.2252415135,2312540.9769932935,0.07337938530052383,14481.224691044523,0.00969239703632826,1800.0,Normal operation with demand variation
normal_0191,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,17585571.7814874,3820235.580379223,0.0736837149028839,27629.04923959129,0.007744498693074003,1800.0,Normal operation with demand variation
leak_large_0003,1,411.54055406600486,21.0,4830.7,exponential,53.189276548144676,10000.0,0.508,4.6e-05,crude_oil,14741443.008931346,1179972.503756045,0.055288780886844205,27828.832840414616,0.003661097376751358,1800.0,"large exponential leak at 4831 m, d=21.0 mm, start=412 s"
normal_0231,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,16059423.569909615,2290213.179231932,0.043645045364915494,34174.50884051867,0.009161312942189918,1800.0,Normal operation with demand variation
leak_small_0002,1,899.5608262904593,3.93,6253.2,exponential,32.02040894882698,10000.0,0.508,4.6e-05,crude_oil,25748813.654926673,4730025.270238167,0.0289510510331809,23687.419221630455,0.0032398814248484537,1800.0,"small exponential leak at 6253 m, d=3.9 mm, start=900 s"
leak_large_0174,1,229.4915774244563,25.56,5633.5,ramp,149.585384456624,10000.0,0.508,4.6e-05,crude_oil,15575560.359439544,3592826.7959191487,0.022827494995734342,29551.159913593237,0.007017007802496984,1800.0,"large ramp leak at 5634 m, d=25.6 mm, start=229 s"
normal_0174,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,24529751.615601033,3777781.0640120786,0.04935591144984787,30626.018053296153,0.0023789800538359185,1800.0,Normal operation with demand variation
normal_0212,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,22561208.097430743,4991835.873185226,0.05236626551986337,11472.22143172819,0.005234211650643592,1800.0,Normal operation with demand variation
leak_small_0105,1,803.2946654552544,5.43,5997.3,ramp,68.18644776698295,10000.0,0.508,4.6e-05,crude_oil,34533483.02872356,3452603.3747491045,0.03406199794970365,19513.619856254147,0.0072317851737354515,1800.0,"small ramp leak at 5997 m, d=5.4 mm, start=803 s"
normal_0009,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,34319572.45906694,3072765.2575032604,0.0741561437926305,19178.698724519574,0.0066337565515351676,1800.0,Normal operation with demand variation
leak_medium_0110,1,386.4774317474123,15.61,3938.8,exponential,66.72741020964475,10000.0,0.508,4.6e-05,crude_oil,37825670.98698718,3780945.6561888936,0.07142951572692494,39197.67970292953,0.008913109414564259,1800.0,"medium exponential leak at 3939 m, d=15.6 mm, start=386 s"
leak_large_0141,1,585.544415378623,25.35,7171.0,ramp,109.53014024092782,10000.0,0.508,4.6e-05,crude_oil,30412075.353513405,4780761.1255257465,0.06553185441555717,39844.69520242671,0.006444916205522816,1800.0,"large ramp leak at 7171 m, d=25.4 mm, start=586 s"
normal_0006,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,17145846.72819529,2929850.2530362266,0.02349816450134396,29857.495441806852,0.006456257218730227,1800.0,Normal operation with demand variation
normal_0092,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,22013911.012434322,4835228.63969948,0.05752868941483617,21990.284054909105,0.007483421766088114,1800.0,Normal operation with demand variation
normal_0057,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,28886267.46454577,3566120.8780910214,0.07319345373031215,20257.80815636981,0.00774111318113254,1800.0,Normal operation with demand variation
normal_0118,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,21901267.6957846,2071870.9505230905,0.05712288669017852,25667.526819471164,0.003714611222839893,1800.0,Normal operation with demand variation
leak_medium_0099,1,836.6311062514663,11.5,7267.5,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,2232507.8481450737,1732507.8481450737,0.05455001711490823,17088.70304550897,0.0043710999103440985,1800.0,"medium sudden leak at 7267 m, d=11.5 mm, start=837 s"
normal_0163,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,28498696.509396475,2622975.2592351562,0.05033016916142402,32475.224719465987,0.004668399411826843,1800.0,Normal operation with demand variation
leak_medium_0009,1,226.4093513675343,13.21,6739.4,ramp,98.55059373904413,10000.0,0.508,4.6e-05,crude_oil,2304650.568014264,876566.9840701412,0.04845455488552319,14238.678012613016,0.004135469191501828,1800.0,"medium ramp leak at 6739 m, d=13.2 mm, start=226 s"
normal_0084,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,27126499.41023143,3440457.9321397673,0.021803274725670726,19645.989744469953,0.0068650336953167326,1800.0,Normal operation with demand variation
normal_0192,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,9041514.938028716,3999296.0107430317,0.04894256027774686,13420.57574003653,0.009437057501793794,1800.0,Normal operation with demand variation
leak_small_0085,1,420.8132823877575,7.91,2084.6,exponential,71.259581294096,10000.0,0.508,4.6e-05,crude_oil,17024853.452445462,3947447.831548783,0.026809095986102708,30369.56982744811,0.0025693505803831497,1800.0,"small exponential leak at 2085 m, d=7.9 mm, start=421 s"
normal_0197,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,20076769.97461778,4032009.789320503,0.05674635975519089,36071.61358831008,0.0022914415654630665,1800.0,Normal operation with demand variation
leak_small_0049,1,813.2161360247111,7.28,4502.3,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,4023510.9233035236,1663372.4731849595,0.07155070872181382,19277.491790084685,0.0036251966013391757,1800.0,"small sudden leak at 4502 m, d=7.3 mm, start=813 s"
leak_large_0107,1,578.7087078709629,23.39,2223.0,ramp,185.48685980468838,10000.0,0.508,4.6e-05,crude_oil,15461042.320715012,3309250.502051948,0.06222419717862611,18227.157166760157,0.008508212396644316,1800.0,"large ramp leak at 2223 m, d=23.4 mm, start=579 s"
leak_small_0237,1,339.2024426718861,5.85,7196.0,exponential,59.31946658232327,10000.0,0.508,4.6e-05,crude_oil,37993735.43235234,2721789.126214545,0.02560077474084032,13431.866722038269,0.004173565978181363,1800.0,"small exponential leak at 7196 m, d=5.9 mm, start=339 s"
normal_0128,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,2990590.8094615154,1690075.5344894892,0.0796888935697765,22652.98188143684,0.0025346060376117033,1800.0,Normal operation with demand variation
leak_large_0157,1,648.679624863687,23.34,5946.5,exponential,274.1765790247431,10000.0,0.508,4.6e-05,crude_oil,11396837.2546951,1127018.3518275279,0.0378873375130216,32462.125586471833,0.007329429216920181,1800.0,"large exponential leak at 5947 m, d=23.3 mm, start=649 s"
leak_medium_0132,1,694.5409160488995,9.56,4165.4,exponential,72.86211665258608,10000.0,0.508,4.6e-05,crude_oil,32737352.651458327,4240809.102230474,0.033668669065183045,39419.20825427765,0.0038222975276896378,1800.0,"medium exponential leak at 4165 m, d=9.6 mm, start=695 s"
normal_0013,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,36650090.033916965,1990871.8114951376,0.0603344055823887,31809.83842860648,0.008149179935341255,1800.0,Normal operation with demand variation
leak_large_0139,1,378.8972215444163,19.84,4144.9,ramp,165.8578359626975,10000.0,0.508,4.6e-05,crude_oil,28570911.924850788,3422444.6556058233,0.023329159191458882,19061.537782475556,0.003159313254866719,1800.0,"large ramp leak at 4145 m, d=19.8 mm, start=379 s"
normal_0193,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,12524502.34834758,2248485.0402018726,0.03519845604233862,11162.539945852885,0.0072298437806153654,1800.0,Normal operation with demand variation
normal_0014,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,27992781.88163345,1630943.9466166291,0.06978738458794478,38586.98185209235,0.004327342705120949,1800.0,Normal operation with demand variation
leak_large_0168,1,322.6889021924544,27.71,3838.1,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,9101605.960533233,3943335.8068608246,0.02873496152613415,17486.71546079668,0.0054353870641722256,1800.0,"large sudden leak at 3838 m, d=27.7 mm, start=323 s"
normal_0244,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,15310298.731484106,1551424.3716355017,0.07239439618123285,10848.769169143437,0.006469394371800449,1800.0,Normal operation with demand variation
normal_0117,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,18699843.67847198,2961667.52428916,0.07026301149122247,36230.0276900444,0.0021917628442236436,1800.0,Normal operation with demand variation
normal_0039,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,15423505.515801672,4594509.989783861,0.025503260349451884,23756.819273754692,0.008272647586731264,1800.0,Normal operation with demand variation
normal_0186,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,36641559.5035595,3020222.368788535,0.03850757734986501,39828.075374898486,0.008160725745270957,1800.0,Normal operation with demand variation
leak_medium_0080,1,455.7585183619273,17.28,2200.9,ramp,158.09233212101387,10000.0,0.508,4.6e-05,crude_oil,34504811.89980478,3693856.8264560597,0.05055801879348931,35679.12400522374,0.007674192089137986,1800.0,"medium ramp leak at 2201 m, d=17.3 mm, start=456 s"
leak_medium_0011,1,815.6227191440977,14.93,3466.9,ramp,130.9588968791703,10000.0,0.508,4.6e-05,crude_oil,16865579.13666278,1292634.120318948,0.05687637315514557,14549.911263383337,0.003724565682641747,1800.0,"medium ramp leak at 3467 m, d=14.9 mm, start=816 s"
leak_small_0001,1,452.97004398591497,7.03,7982.4,exponential,205.1692240499097,10000.0,0.508,4.6e-05,crude_oil,17812765.239932727,2852980.7205099883,0.025306326156479285,28692.145106861062,0.0053606685224223335,1800.0,"small exponential leak at 7982 m, d=7.0 mm, start=453 s"
normal_0048,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,17071036.221562147,1133947.2669228367,0.049411852544095185,12523.460036706461,0.003949339632445708,1800.0,Normal operation with demand variation
leak_large_0235,1,629.8300872939243,19.37,4598.7,ramp,149.76384604432417,10000.0,0.508,4.6e-05,crude_oil,9181262.266145235,3832929.21855742,0.05451606059984186,36950.26918607287,0.007594499005552876,1800.0,"large ramp leak at 4599 m, d=19.4 mm, start=630 s"
normal_0123,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,32093784.02305362,3402234.5827795123,0.062290299382590855,21590.243716695455,0.004892792236581301,1800.0,Normal operation with demand variation
leak_large_0035,1,315.2581546987303,19.1,3584.2,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,37015766.872324914,4375645.979539912,0.07907644259605578,26858.227708035334,0.004630284782480827,1800.0,"large sudden leak at 3584 m, d=19.1 mm, start=315 s"
leak_small_0102,1,564.2063524367048,6.03,3730.3,exponential,171.72896584016507,10000.0,0.508,4.6e-05,crude_oil,20363197.772226285,2332423.847086269,0.04755176574152392,17244.67181865382,0.008915603055430283,1800.0,"small exponential leak at 3730 m, d=6.0 mm, start=564 s"
normal_0243,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,21267660.643271606,2736513.423029314,0.07989370886707123,27875.738521929557,0.0029521931998573486,1800.0,Normal operation with demand variation
leak_medium_0195,1,660.5488624208131,10.13,2342.4,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,10675326.983665325,2657984.0683109397,0.059336394946592916,27829.685343619698,0.0031818285003285497,1800.0,"medium sudden leak at 2342 m, d=10.1 mm, start=661 s"
leak_small_0211,1,747.5177102398009,4.19,4493.6,ramp,70.15288637567951,10000.0,0.508,4.6e-05,crude_oil,33587381.31169764,2194472.9636653955,0.03575235293893982,35193.628715685445,0.00308857849466753,1800.0,"small ramp leak at 4494 m, d=4.2 mm, start=748 s"
normal_0033,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,24361399.868384622,4231055.228682873,0.07919789269545932,13554.357316511241,0.00880426943352626,1800.0,Normal operation with demand variation
leak_large_0062,1,518.3750837695442,22.07,2488.7,ramp,37.619273687878646,10000.0,0.508,4.6e-05,crude_oil,22054493.312345777,2326936.5204741564,0.03666187582779255,28115.93682815032,0.003759120341880493,1800.0,"large ramp leak at 2489 m, d=22.1 mm, start=518 s"
normal_0044,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,16373823.623450685,2482424.9395522703,0.07051959266236779,20023.901215046375,0.00338395556153275,1800.0,Normal operation with demand variation
leak_medium_0064,1,657.587001148344,9.88,2854.7,exponential,169.2820482562524,10000.0,0.508,4.6e-05,crude_oil,25259739.014987566,2965051.439440868,0.06277317748592606,11179.581490998113,0.009895137620304065,1800.0,"medium exponential leak at 2855 m, d=9.9 mm, start=658 s"
leak_large_0093,1,554.1019614516026,23.68,7263.1,exponential,254.72621213873398,10000.0,0.508,4.6e-05,crude_oil,25914044.80133792,1563808.7554614427,0.06869580467579978,27056.405651493747,0.0038743648064953895,1800.0,"large exponential leak at 7263 m, d=23.7 mm, start=554 s"
leak_large_0019,1,387.58936882353754,26.33,2859.8,exponential,82.65795626410338,10000.0,0.508,4.6e-05,crude_oil,4468022.40342639,1874115.968190539,0.07622090005257581,15213.306633471722,0.002461541373331521,1800.0,"large exponential leak at 2860 m, d=26.3 mm, start=388 s"
leak_large_0232,1,199.00501112343238,29.99,3816.1,ramp,168.4888259399407,10000.0,0.508,4.6e-05,crude_oil,16495047.524116252,3143057.9447297384,0.03263625116678571,23460.118604646515,0.0023556598114910445,1800.0,"large ramp leak at 3816 m, d=30.0 mm, start=199 s"
leak_medium_0243,1,885.0457542635818,9.32,5738.0,ramp,63.046686578568384,10000.0,0.508,4.6e-05,crude_oil,19754883.37794845,3078735.8700906048,0.06908897050492013,20287.61819279592,0.0029852846869831157,1800.0,"medium ramp leak at 5738 m, d=9.3 mm, start=885 s"
leak_small_0114,1,275.31740970313234,6.84,2668.2,ramp,50.938952050595915,10000.0,0.508,4.6e-05,crude_oil,3317016.783578182,1569094.9821170035,0.07249383202835535,19194.411319557395,0.0022793263345819723,1800.0,"small ramp leak at 2668 m, d=6.8 mm, start=275 s"
leak_medium_0233,1,552.9540762389488,9.66,7538.0,exponential,99.88542790998163,10000.0,0.508,4.6e-05,crude_oil,2096270.3947828873,1596270.3947828873,0.04692120311550776,27611.96240046406,0.006045247117121726,1800.0,"medium exponential leak at 7538 m, d=9.7 mm, start=553 s"
leak_small_0097,1,217.64304779135256,7.41,4227.7,exponential,230.472108585018,10000.0,0.508,4.6e-05,crude_oil,16570113.241517918,4224059.081628715,0.021165367283524427,27866.33136150387,0.009353776794952402,1800.0,"small exponential leak at 4228 m, d=7.4 mm, start=218 s"
leak_medium_0222,1,814.4390308506764,17.94,6212.3,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,17427645.92687814,2523897.5303498865,0.05836441941749601,36076.23432491484,0.004872102657150388,1800.0,"medium sudden leak at 6212 m, d=17.9 mm, start=814 s"
leak_large_0047,1,664.156491996089,18.14,7311.0,exponential,203.53702731359576,10000.0,0.508,4.6e-05,crude_oil,32833237.951834127,3930864.769502335,0.039235043746994366,18325.333583020456,0.005607322137296831,1800.0,"large exponential leak at 7311 m, d=18.1 mm, start=664 s"
normal_0003,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,9299215.053354716,2427114.778677801,0.04622911513233985,19370.99924146123,0.008658078411161608,1800.0,Normal operation with demand variation
leak_small_0148,1,504.8556807841433,4.97,2439.1,exponential,96.1770762304588,10000.0,0.508,4.6e-05,crude_oil,18445048.516775467,4136583.6545871096,0.03032947309818218,15103.732168469503,0.0021577515520918864,1800.0,"small exponential leak at 2439 m, d=5.0 mm, start=505 s"
leak_small_0076,1,446.01915325050203,7.22,4704.2,ramp,104.03464861921796,10000.0,0.508,4.6e-05,crude_oil,14952148.230600186,3730269.0223905966,0.05882712728441397,10872.14842506391,0.005252785149615703,1800.0,"small ramp leak at 4704 m, d=7.2 mm, start=446 s"
leak_large_0224,1,329.531221274886,24.97,2966.5,ramp,30.651077306552956,10000.0,0.508,4.6e-05,crude_oil,17762442.903406695,1604919.776362483,0.03913178896976571,32769.556816667064,0.008345586993657252,1800.0,"large ramp leak at 2967 m, d=25.0 mm, start=330 s"
normal_0234,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,23757384.859632075,4954306.0342136305,0.06917949317210978,36122.00119953592,0.007510017702079359,1800.0,Normal operation with demand variation
normal_0154,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,33201856.101044513,4587612.746151319,0.06276498162567798,24029.57357350637,0.0033577128407884854,1800.0,Normal operation with demand variation
normal_0195,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,11859212.914632149,1590878.6278600786,0.0432892300746839,33155.81622531777,0.005030943650783657,1800.0,Normal operation with demand variation
normal_0005,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,9145300.735359734,3005208.885371415,0.06589993144496153,26776.214822362406,0.004431600784500897,1800.0,Normal operation with demand variation
leak_large_0182,1,228.70047924220637,27.22,6080.4,exponential,79.44789337944067,10000.0,0.508,4.6e-05,crude_oil,33850693.702411704,4634852.29648235,0.05676452940201962,21422.58924083886,0.007756599957566898,1800.0,"large exponential leak at 6080 m, d=27.2 mm, start=229 s"
normal_0079,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,15648035.526072342,3630132.391793858,0.07894200098627195,14133.806077834157,0.004435732211808263,1800.0,Normal operation with demand variation
normal_0249,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,16238568.811293019,2936545.1574440636,0.022173339862718217,10607.833846124175,0.003996385407509763,1800.0,Normal operation with demand variation
leak_small_0171,1,801.163305549313,3.51,5007.4,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,17294374.266776994,2091540.3430764491,0.07596476456044748,14684.956706147954,0.003552813538790222,1800.0,"small sudden leak at 5007 m, d=3.5 mm, start=801 s"
leak_medium_0236,1,678.9421513434504,16.87,3524.9,exponential,147.39629282848043,10000.0,0.508,4.6e-05,crude_oil,24689124.835222855,4859528.751240302,0.06495991928424442,17719.14294974093,0.0020279598488747766,1800.0,"medium exponential leak at 3525 m, d=16.9 mm, start=679 s"
leak_large_0042,1,793.4148256331455,29.94,2686.7,ramp,263.19415064390495,10000.0,0.508,4.6e-05,crude_oil,27967857.20994237,3572619.3070862326,0.07332772965088599,16757.43412538521,0.004640194745989328,1800.0,"large ramp leak at 2687 m, d=29.9 mm, start=793 s"
leak_large_0054,1,701.8100772849305,29.32,3530.1,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,23197267.71144733,4297741.012699986,0.06257717059315474,37207.07254166593,0.006588206893667587,1800.0,"large sudden leak at 3530 m, d=29.3 mm, start=702 s"
normal_0218,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,31921399.1562673,3748110.940850373,0.027166906155722023,35099.22239219633,0.00316665840588544,1800.0,Normal operation with demand variation
normal_0086,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,33095213.684846707,4127935.0466070087,0.07542699896559081,10069.26317760226,0.009946947987289425,1800.0,Normal operation with demand variation
normal_0135,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,10359972.626205526,3289466.4694597013,0.05857990540044995,28405.494541894965,0.00911823573231895,1800.0,Normal operation with demand variation
leak_large_0206,1,274.90469070156155,23.59,4320.2,ramp,263.05091314342883,10000.0,0.508,4.6e-05,crude_oil,30585178.247979745,4883601.166794814,0.04206282828994806,21479.66511442411,0.004089376672132727,1800.0,"large ramp leak at 4320 m, d=23.6 mm, start=275 s"
leak_medium_0083,1,701.0484023337797,16.32,2484.6,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,33501833.59676452,4645859.123179212,0.06196542261933875,34205.03341571365,0.0028330775008578017,1800.0,"medium sudden leak at 2485 m, d=16.3 mm, start=701 s"
leak_medium_0074,1,696.614063526444,10.16,4200.3,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,18133254.1109448,4463918.212538961,0.046543375634056736,37739.50658975387,0.005844479126391347,1800.0,"medium sudden leak at 4200 m, d=10.2 mm, start=697 s"
leak_large_0158,1,407.301772203499,24.17,6969.4,ramp,69.2411820313284,10000.0,0.508,4.6e-05,crude_oil,32743286.43413312,2958342.9383689193,0.058676320390060016,37005.576853145394,0.009075985184836008,1800.0,"large ramp leak at 6969 m, d=24.2 mm, start=407 s"
leak_large_0208,1,841.2650882005836,23.88,3958.1,ramp,227.9652449885641,10000.0,0.508,4.6e-05,crude_oil,10469092.381274652,3870665.8009485756,0.04670211774989192,12876.386131032565,0.007121369984865996,1800.0,"large ramp leak at 3958 m, d=23.9 mm, start=841 s"
leak_large_0169,1,610.8714731993639,28.97,5297.8,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,35537287.93153633,2700981.6869521295,0.040805149895663764,18936.245279293173,0.0068534281220637904,1800.0,"large sudden leak at 5298 m, d=29.0 mm, start=611 s"
leak_large_0096,1,496.15024413771073,20.64,4156.0,ramp,78.6923665612344,10000.0,0.508,4.6e-05,crude_oil,10250765.257745909,2414808.3374954443,0.038194917088870746,27459.96176367965,0.003608129189420479,1800.0,"large ramp leak at 4156 m, d=20.6 mm, start=496 s"
normal_0063,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,1984266.4460197538,584158.5374744933,0.03875419694171504,21535.131339697844,0.002484227606612289,1800.0,Normal operation with demand variation
leak_large_0046,1,622.8175549704288,20.71,3965.1,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,30698112.022388343,2503924.4413805325,0.03320289922859647,14295.902132293648,0.003971806824667414,1800.0,"large sudden leak at 3965 m, d=20.7 mm, start=623 s"
leak_medium_0155,1,636.6119150845323,11.86,2518.9,ramp,263.2327365712138,10000.0,0.508,4.6e-05,crude_oil,9839344.524690198,1845300.8734790594,0.04081760152205179,21881.76834350964,0.0023202501023941117,1800.0,"medium ramp leak at 2519 m, d=11.9 mm, start=637 s"
normal_0147,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,28207425.695233125,4077831.261956608,0.03131181403244961,31655.089967008404,0.009342879973005872,1800.0,Normal operation with demand variation
leak_large_0178,1,304.78230712505956,26.42,4238.1,ramp,187.69305595935856,10000.0,0.508,4.6e-05,crude_oil,23322834.849108092,3653163.384155644,0.05294843461313478,14947.462258258405,0.00662448610549354,1800.0,"large ramp leak at 4238 m, d=26.4 mm, start=305 s"
leak_large_0172,1,532.4607355179438,18.35,3767.7,exponential,195.70273051599818,10000.0,0.508,4.6e-05,crude_oil,9281622.706457105,3946692.4886969132,0.06512829633973542,19730.199796109184,0.007735668767155793,1800.0,"large exponential leak at 3768 m, d=18.4 mm, start=532 s"
normal_0094,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,37010368.49348058,4451630.100166926,0.06588003371371998,23693.565835428148,0.003921810209192025,1800.0,Normal operation with demand variation
leak_medium_0246,1,192.11481864896285,15.3,6151.5,ramp,103.16553998224735,10000.0,0.508,4.6e-05,crude_oil,3387352.151718474,2629757.5098240566,0.041727351850846896,12845.86090333565,0.0027872767529603746,1800.0,"medium ramp leak at 6152 m, d=15.3 mm, start=192 s"
leak_medium_0123,1,569.2117333598367,9.38,5003.6,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,34485865.91672608,2930102.686695376,0.054740966587410664,25231.26530599372,0.009524887985340468,1800.0,"medium sudden leak at 5004 m, d=9.4 mm, start=569 s"
leak_small_0203,1,216.24900929025736,6.68,7511.5,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,23081848.100379247,4603820.78748221,0.029270882489368846,36100.77642571413,0.005893755019284858,1800.0,"small sudden leak at 7512 m, d=6.7 mm, start=216 s"
normal_0102,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,20041786.043908138,4125930.957818816,0.033151352988717936,13567.310441018815,0.002687858800887561,1800.0,Normal operation with demand variation
leak_large_0239,1,457.9441442058898,21.97,6763.3,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,33343571.91432987,3540549.931774348,0.06063527862070074,27382.400887894164,0.008339735048308882,1800.0,"large sudden leak at 6763 m, d=22.0 mm, start=458 s"
